Date,Hour,Media,Media value concentration,Value,Concentration
23/05/2024,12:21:18,Z,6,z,6
23/05/2024,12:21:18,Z,6,z,6
23/05/2024,12:21:19,Z,6,z,6
23/05/2024,12:21:19,Z,6,z,6
23/05/2024,12:21:20,Z,6,z,6
23/05/2024,12:21:20,Z,6,z,5
23/05/2024,12:21:21,Z,6,z,6
23/05/2024,12:21:21,Z,6,z,6
23/05/2024,12:21:22,Z,6,z,6
23/05/2024,12:21:22,Z,6,z,6
23/05/2024,12:21:23,Z,6,z,6
23/05/2024,12:21:23,Z,6,z,5
23/05/2024,12:21:24,Z,6,z,6
23/05/2024,12:21:24,Z,6,z,6
23/05/2024,12:21:25,Z,6,z,5
23/05/2024,12:21:25,Z,6,z,6
23/05/2024,12:21:26,Z,6,z,6
23/05/2024,12:21:26,Z,6,z,6
23/05/2024,12:21:27,Z,6,z,6
23/05/2024,12:21:27,Z,6,z,6
23/05/2024,12:21:28,Z,6,z,6
23/05/2024,12:21:28,Z,6,z,6
23/05/2024,12:21:29,Z,6,z,7
23/05/2024,12:21:29,Z,6,z,6
23/05/2024,12:21:30,Z,6,z,6
23/05/2024,12:21:30,Z,6,z,6
23/05/2024,12:21:31,Z,6,z,5
23/05/2024,12:21:31,Z,6,z,6
23/05/2024,12:21:32,Z,6,z,6
23/05/2024,12:21:32,Z,6,z,6
23/05/2024,12:21:33,Z,6,z,6
23/05/2024,12:21:33,Z,6,z,6
23/05/2024,12:21:34,Z,6,z,6
23/05/2024,12:21:34,Z,6,z,6
23/05/2024,12:21:35,Z,6,z,6
23/05/2024,12:21:35,Z,6,z,6
23/05/2024,12:21:36,Z,6,z,6
23/05/2024,12:21:36,Z,6,z,6
23/05/2024,12:21:37,Z,6,z,6
23/05/2024,12:21:37,Z,6,z,6
23/05/2024,12:21:38,Z,6,z,6
23/05/2024,12:21:38,Z,6,z,6
23/05/2024,12:21:39,Z,6,z,6
23/05/2024,12:21:39,Z,6,z,6
23/05/2024,12:21:40,Z,6,z,6
23/05/2024,12:21:40,Z,6,z,6
23/05/2024,12:21:41,Z,6,z,6
23/05/2024,12:21:41,Z,6,z,6
23/05/2024,12:21:42,Z,6,z,6
23/05/2024,12:21:42,Z,6,z,6
23/05/2024,12:21:43,Z,6,z,6
23/05/2024,12:21:43,Z,6,z,7
23/05/2024,12:21:44,Z,6,z,6
